"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",-0.018651750905308,-0.00993452794864725,-0.00630843812749375,-0.00640991278808949,0.00223637032982012,-0.0195274266441952,-0.0144043581979787,-0.0119391734729119,-0.0143742470695968,-0.0117537373172975,0.990294464617378,-0.0221618380416339,-0.00941971401299701,-0.0124581332300212,-0.00305784128646229,-0.00116562664036681,-0.00738019772007251,-0.00180112615022789,-0.00834532378339987,-0.0101437052578344,-0.0168670497415806,-0.00995925644810722,-0.0184909163419069,-0.00906073850860776,-0.0123609846666391,-0.00503959972631522,-0.00558170329497891,-0.0102023284146268,-0.0141212176726912,-0.00155167667408775,-0.00782573113105549,-0.00234890971088781,-0.00852251281534892,-0.00118142611956382,-0.012424366169201,-0.00258116270527596,-0.00834390695867343,-0.00481943400520255,-0.0122219380158414,-0.0229161888722749,-0.0175719087137927,-0.00366114368626036,-0.0116051097180083,-0.0179149630691836,0.0021560966988798,0.00520612333632899,-0.0159243735295323,-0.0101960643622881,-0.0126926839949548,-0.00483287973311722,-0.0197672935228159,-0.00221072834773442,-0.0103215552229588,-0.0146672362670614,-0.00960241437243207,-0.0039303209555667,-0.00743291623780717,-0.0144719999818622,-0.0221658865460193,-0.0156284969791687,-0.0075405388036311,-0.00803033357420487,-0.00801012610248416,-0.000209747657852795,-0.00499656410435432,-0.0191964173524133,-0.0158001333330641,-0.0082016380262504,-0.0150951369951391,-0.00306699903372164,-0.0107483886167577,-0.0115644303753424,-0.0090782953548863,0.00363383654047515,-0.00828007120387651,-0.0207048792343195,-0.0100149019067714,0.00133003606413358,-0.0109072761550803,-0.0179324802138583,-0.00935511671069554,-0.010578926516417,-0.00837871303783022,0.000113427712060734,-0.0158919409116738,-0.0104266025179186,-0.00966175563424084,-0.00241094498258756,-0.0057473807827494,-0.0202109421498289,-0.01843012977949,-0.0112594030578137,-0.0110446173098181,-0.0111770026506824,-0.0149766759555034,-0.0073113903486496,-0.00937468825458082,-0.00782471636660508,-0.00663557753328295,-0.0102337731133283,-0.00324856879913823,-0.0123590155449669,-0.00879801347008841
"",-0.00884934712559789,-0.0105927594461983,-0.00322743269475391,-0.0216294720522787,-0.0033599389658247,-0.000903809846957834,-0.00382515303741337,-0.00458785543236152,-0.00661037691917197,0.00331701661053999,-0.0221618380416339,0.990355256569404,-0.000485051043794188,-0.0103199124885069,-0.00775161520552891,-0.0116945589053799,-0.0110866573499085,-0.0126110613488491,-0.00437437292704274,-0.0162915234461215,-0.00217724751963985,-0.0240649069251919,-0.0138118990569908,-0.0141395213966846,-0.0144139825334019,-0.00762045217822054,-0.00537442646681187,-0.00675674951252537,-0.0136265514722276,-0.00426578914217268,-0.00419974672263593,-0.0097109589117086,-0.00855787836983465,-0.018230845653681,-0.012117574536892,-0.0130912561515928,-0.00867195010724065,-0.0134407973584977,-0.00653967839891745,-0.00930186797729791,-0.0233673812059452,-0.00399548384094982,-0.00828235865860322,-0.0113803705862474,-0.00939384791064408,-0.00197880090083856,-0.017280788791867,-0.0267784280901505,-0.00379696006325471,-0.00380265700772197,-0.00446434094190321,-0.00867808025563509,0.000252517386862906,-0.0203555186758267,-0.00886704500401373,-0.0124093283752624,-0.0108959633781552,-0.0115553431110861,-0.00800271928798849,-0.0116662434550651,-0.00762716208493768,-0.00439627053646693,-0.0130115463679724,-0.00845798468202476,-0.0115955742462934,-0.00585315606820891,-0.00425028969855135,-0.0132912110556899,-0.00688598008713653,-0.0143697596545826,-0.0158406764450805,-0.00562488422519524,-0.00483450827750735,-0.00632434192297604,-0.00853942132677719,-0.0113786186981783,-0.0206265533428706,-0.00891911390334154,-0.0129876632645851,-0.00493395750504092,-0.00451051383811452,-0.00445086035805642,-0.0177379475229431,-0.0131671466344437,-0.0172650987160561,-0.0125760032588082,-0.00530225300261983,-0.00865620815486163,-0.004494022614421,-0.00244931616174582,-0.00429196238193433,-0.00926102453870439,-0.00325131076340052,0.00220273484949133,-0.0122368530377607,-0.0123488421253108,-0.0111461876430343,-0.0147851250159087,-0.0111990103513779,-0.0147564451621103,-0.01063868635966,-0.0181669093473687,-0.0162586488245142
"",-0.00246685998859119,-0.0272482804244125,-0.0218215625184417,-0.00394765099986801,-0.0143063315801273,-0.007919326042628,-0.00918728466538441,-0.00935404779988451,-0.0103984461859776,-0.0116312861300423,-0.00941971401299701,-0.000485051043794188,0.990094927818369,-0.0103444242276634,-0.00984772028498903,-0.0115392260704242,-0.0135053828350791,-0.0126208291080858,-0.00731794489723217,-0.00747812919228864,-0.0116313313361392,-0.01178906765561,-0.0104641673593081,-0.00128500520599641,-0.0062083640118133,-0.00854967998879347,-0.00542584704536184,-0.0135430183056639,-0.0140232341017029,-0.0106636165746175,-0.0107585527782546,-0.0189590988618093,-0.0122977140180783,-0.0123100839719111,-0.0136610899744094,-0.00972795591785811,-0.0164186330651384,-0.00804008893591769,-0.00820254485435902,-0.00925701272366155,-0.00285727017642826,-0.000764282147320506,-0.00926645865259975,-0.0070805653141994,-0.00955036303965743,-0.010999610267178,-0.0132349218008522,-0.0110772121414318,0.00250002211382033,-0.0117789277132428,-0.00983825650085898,0.00373887279452136,-0.00796147095612343,-0.0116449102131081,-0.00485170504740864,-0.0095228779283591,-0.0115933974928719,-0.00592536484203946,0.00182257322311315,-0.00568637114147843,-0.00779209997597135,-0.0123611130307225,-0.00879831934491519,-0.000943160336292442,-0.00326178592227448,-0.0125568763400178,-0.0119562957752963,-0.000200525081746105,-0.0097791980425044,-0.00687077303859817,-0.00532894422603595,-0.0121678493482328,-0.0175155229582916,-0.00669122293482125,0.00260482818555726,-0.0100974782288404,-0.0259733244726649,-0.00635146025106741,-0.0117188685970625,-0.0118824293427498,-0.0169532302569317,-0.01280575933389,-0.0217904656195525,-0.00553958153905978,-0.0208840489911583,-0.0239989700056337,0.00255661329775846,-0.00655110782656913,-0.00683064423633729,-0.00429762696351347,-0.00909015681045743,-0.00146999941054474,-0.0130618072381447,-0.0133175307798557,-0.00943965804630227,-0.00769612511596056,-0.00618288515387402,-0.0213848962397349,-0.0146483582703572,-0.00291958525943341,-0.0139507128307591,-0.0170982464964589,-0.0134696236919323
"",-0.0167738226010336,-0.0134915668048429,-0.0149695692283626,-0.0109288468731192,-0.0110388268030295,-0.00446489279653995,-0.0138857208677167,-0.00248136911181075,-0.0026952929742864,-0.00597550603252949,-0.0124581332300212,-0.0103199124885069,-0.0103444242276634,0.99386798212782,-0.00297871755718397,-0.0066461386382754,-0.0133893073468213,-0.025810223562326,-0.0111492490906327,-0.00521103107578075,-0.000675779688363716,0.000607474196501737,-0.0212526267079762,-0.00514496731682423,-0.017341710716181,-0.0163670825095044,-0.00201544712203871,-0.00396210025634441,-0.010976222675032,-0.0145751727553453,-0.00758521219472244,-0.00684050070035007,-0.00823367066047474,-0.0133799781930645,-0.00042554219942228,-0.013049319435897,-0.00389177313252372,-0.0106981394880906,-0.00509989435031569,-0.00884304361300375,-0.00855577622501428,-0.0267520073256229,-0.012742049828543,-0.00368443371426656,-0.0122213069021532,-0.0171078817166433,-0.00103412992712002,-0.00479078538138631,-0.00704557570818329,-0.0107259361712229,-0.00544971137218942,-0.00292704456201776,-0.0137005987561309,-0.0112125030660535,-0.010970602090908,-0.0140508668773357,-0.00669393077873138,-0.0126543902897815,-0.0124669353867069,-0.0130500323220193,-0.00664907807089191,-0.00661333804151041,-0.0154694595173118,-0.00878379814224978,-0.0210550709417739,-0.0131691938129947,-0.0127149454379342,-0.00567729099113044,-2.25782919727075e-05,-0.00878681121995885,-0.0043730988391575,-0.00781740438388965,-0.014510659281892,-0.00743480280371094,-0.01188004761972,-0.0130470174923585,-0.0121737780978126,-0.010586877369839,-0.00756879971591791,-0.0148433680440307,-0.0158522793395158,-0.011578410882769,-0.00472590525091782,-0.00491790761379483,-0.00923531809759496,-0.0124258799131091,-0.0159828633189955,-0.0141979991488157,-0.00922524571495396,0.00155958988897867,-0.00415261066633125,-0.0103904506527004,-0.00994503047586441,-0.0102428108060306,-0.0136051231090357,-0.0115788297512316,0.00599317807679743,-0.0198887919413359,-0.00424025256931307,-0.0134313741509299,-0.0160937435803175,-0.00806570808248635,-0.00586703768067956
"",-0.00334116572078284,-0.0158228148927654,-0.00200691685239302,-0.015782402052206,-0.00318447226356241,-0.00947002987658493,-0.00680973973100185,-0.00332189976528579,-0.0202449159898659,-0.00494314461162801,-0.00305784128646229,-0.00775161520552891,-0.00984772028498903,-0.00297871755718397,0.988501512360933,-0.0150199878931822,-0.013534168204615,-0.00675949577066432,-0.00454539225873658,-0.00636130885015276,-0.00860484037187333,-0.0182309431316209,-0.0103436825318516,-0.0119509425876074,-0.0100904860776739,-0.016407591208135,-0.000185539452645147,-0.0201985762830012,-0.00518516908529764,-0.00566888050807378,0.00271520962624789,-0.00687605147993444,-0.0126775846817105,-0.00292027848821877,-0.00201602380944848,-0.0106575134113804,-0.0122341146038328,-0.0169661704011779,-0.022779271986586,-0.0125073767177164,-0.00954177475154418,-0.0130577121684511,-0.00670767300362088,-0.00959289086249155,-0.0221492442243413,-0.00277239871748864,-0.0068347475131956,-0.00999452831176586,-0.0124575567249836,-0.00711987972751914,-0.0130545962924047,-0.0114128706841256,-0.00883786126425246,-0.011029765307739,-0.00465635028521155,-0.00779436332928766,-0.014076024235063,-0.0023882279283176,-0.0128985671476235,-0.0108436653793446,-0.0148261116300506,-0.0131029599560535,0.00360617469282408,-0.00871345821264094,-0.0105833747422457,-0.0092718455842951,-0.00548072554472276,-0.00718524827112097,-0.0129187556016548,0.00712616320855782,-0.0206176874728685,-0.0104609601939256,-0.0022822246403316,-0.00133221426907917,-0.0100437837101864,-0.00753470402057501,-0.014715483157702,-0.00519374865463045,-0.0171612815842294,-0.0161447739728801,-0.0181055874866941,-0.0110218127068466,-0.00835088886106908,-0.00277842151127974,-0.0218969572678148,-0.0105227899952606,-0.004201663792612,-0.00118033481256141,-0.0118850288302228,-0.00556462078668799,-0.0167296480800649,-0.00925363280157087,-0.0235737308808958,-0.0162564255696487,-0.00653276702371471,-0.0062224892247011,-0.0120238496935761,-0.00301963845732147,-0.0197554364102134,-0.0141641174478236,-0.0110010928575412,-0.0105101475359152,-0.0113231528918706
"",-0.0109314386747818,-0.00971429388125707,-0.0114080089992864,-0.0154149451569241,-0.00192281216362968,0.00380160606953421,-0.00292694414955941,-0.0124281657820761,-0.0113916894805611,-0.00440556740751898,-0.00116562664036681,-0.0116945589053799,-0.0115392260704242,-0.0066461386382754,-0.0150199878931822,0.982425862941902,-0.000177034284623371,-0.0182629145227588,-0.0160741710755726,-0.0252002522089059,-0.00932557459757871,-0.00289213331944425,-0.00463919946875688,-0.00731343438991867,-0.0115375462154943,-0.0109118484412023,-0.017006730582302,-0.016475870999578,-0.00146527443152073,-0.0139256478823696,-0.00965628926819827,-0.00943567920495903,-0.00609674192105888,-0.0108673264837957,-0.0118042086813178,-0.00803132046914112,-0.016467650184803,-0.0117114011463936,-0.00142505729131722,-0.0158652039088041,-0.00231910957885791,-0.00668542640827884,-0.0157484902402845,-0.0185394358613759,-0.012947276608019,-0.00716803524873529,-0.0175261051940353,-0.00763955278036428,-0.00821313251588639,-0.0147822171626292,-0.0117340168513776,-0.0165486777164483,-0.00927103400635357,-0.00378577903290331,-0.0212307804128201,-0.0107487264127314,-0.0162836995611954,-0.019556259930387,-0.013369142121482,-0.0102939365120769,-0.0134610019373569,-0.00466062580964558,-0.00829023862734016,-0.0111094170780604,-0.00395732568750021,-0.0117023777828407,-0.00347684113749045,-0.025551047556318,-0.00797152462433251,-0.00329881330197585,-0.00606023685287459,-0.0116078843119952,-0.00599756233060679,-0.0110524846325097,-0.00532898300758681,-0.00371601748957966,-0.000822847259062737,-0.0132028930067814,-0.0119573574082697,-0.00576241871307545,-0.00867636876609624,-0.0159261844187507,-0.00439764171501904,-0.00894188412353013,-0.00690218937771135,-0.000941177444356938,-0.0100751127840792,-0.0107485952420328,0.00213230220332395,-0.0049447843383544,-0.016137687681138,-0.0144318921466039,-0.0150651575086881,-0.0108995286300286,-0.00840878761820918,-0.0136063559041389,-0.0121563995736701,-0.00837035210198125,-0.0126227703543406,-0.00270981491103573,0.0022274163818675,-0.00580438460157632,-0.00226347082162351
"",-0.015146177054749,-0.0153363347489994,-0.00398317298437317,-0.00620931330241536,-0.00980904609570351,-0.00219699595214146,-0.0184808611016977,-0.0113027145345113,-0.0138099705347004,-0.014282783667774,-0.00738019772007251,-0.0110866573499085,-0.0135053828350791,-0.0133893073468213,-0.013534168204615,-0.000177034284623371,0.998929217688822,-0.0160101786764119,-0.00687681014614599,-0.00917029388108681,-0.00785070104309401,-0.00909687407237205,-0.0292046538195303,0.00285735786756031,-0.00920353790591672,-0.0127192505592423,-0.0079232992822524,-0.00705332550208038,-0.00791775562483603,-0.0206204458330596,-0.00787184722191815,-0.0168589594848657,-0.00595502332517865,-0.00164418917346104,-0.00470808667439043,-0.00763119224273061,-0.0162149230362987,-0.00317935706427058,-0.00335040237235444,-0.00611638510238241,-0.0116102513309412,-0.0172806247020234,-0.00538222002918231,-0.0049817988939963,-0.0105512119820341,-0.0113761432475045,-0.0110019320746172,-0.00855090793820962,-0.00174642666310606,-0.00130109563330701,-0.0155959568899914,-0.0163113343350049,-0.0172686530053067,-0.0113523970607319,-0.00797878205963762,-0.0167956819266918,-0.0064538400887421,-0.00873643006631385,-0.00139818021550216,-0.0104462356340007,-0.0016453725250071,-0.00758131089493787,-0.00811460588515146,-0.00746922690173356,-0.0119441567426541,-0.0209693789997362,-0.0160719215562798,-0.0125141530401515,-0.0032932775677075,-0.0116465691354757,-0.00147867983867373,-0.00829646763422712,-0.0119876079157538,-0.0047119744869216,-0.0222603035072338,-0.0128584317224426,-0.0205412089031275,-0.00862991651450163,-0.00173619318012646,-0.008343157055771,-0.00031310316170933,-0.0205378344095076,-0.0170843414333221,-0.0127776493899081,-0.0101304064650133,-0.0177807759376527,-0.0140134633833199,-0.0138312577767952,-0.00669807487659612,-0.00224105554501914,-0.00516271134573964,-0.0187635151888399,-0.00411301800544107,-0.0133537016092426,-0.00966990739304652,-0.0124652491097373,-0.0073178118958229,-0.0169348895289699,0.00257699483051768,-0.00202757978459022,-0.00320623333106791,-0.00785075082879108,-0.00306861244111627
"",-0.0107511649895847,-0.0111153071631779,-0.00691752283129888,-0.0102754920151995,-0.0139052462187787,-0.018318734009499,-0.00663698733455762,-0.0119162163376905,-0.0138346940690242,-0.0179453966564832,-0.00180112615022789,-0.0126110613488491,-0.0126208291080858,-0.025810223562326,-0.00675949577066432,-0.0182629145227588,-0.0160101786764119,0.981678941226516,-0.00146216805347534,-0.0113216111823573,-0.0172329422744669,-0.00276831297192794,-0.0130297092446604,-0.00974591366221466,-0.0101561625802961,-0.00483672790018094,-0.0109064186910501,-0.00434072725437602,-0.00803494374484135,-0.00583653684863629,-0.00355814861373703,-0.00377458733423884,-0.00336642953680982,-0.0166562677933206,-0.00899233444436675,-0.00691723369847201,-0.0142612950423011,-0.00159214151469023,-0.00313399819846679,-0.0114511363547825,-0.0103829522652323,-0.0202220092972177,-0.00908338363187185,-0.014619658447158,0.00313449178749696,-0.0183269013116516,-0.00983984031305095,-0.00577617952484693,-0.0122955338180671,-0.00870114103609711,-0.0144918813796656,-0.00751566543246582,-0.00562785762133717,-0.0088737284635413,-0.00722709357628931,-0.00820235669097797,-0.0252772759038201,-0.00295528313697177,-0.000936150930055872,-0.0145424315250245,-0.0178006504311914,-0.00403008364883305,-0.0124595428560168,-0.0140285448454958,-0.011404363537603,-0.00672789805628507,-0.0116539526567562,-0.0140248071821405,-0.00645763180001287,-0.0181822011010653,-0.0111807839741573,-0.0114078958718494,-0.0140036439797302,-0.0144849480929798,-0.0139490317079197,-0.00205767690932025,-0.000337137546533404,-0.0184579457148557,-0.00668580672534446,-0.00425610231736754,-0.0177922173585082,-0.00796204196041199,-0.00515547465508762,-0.00480493295859774,-0.00245986283901849,0.0032005501267015,-0.00154430861245952,-0.00523725104035278,0.00471564003385829,-0.00947518145630241,-0.0166491107593817,-0.00553574813914254,-0.00975168140792555,-0.0106468968857866,-0.0107782520314907,-0.0107161701302919,-0.00624795477690319,-0.00938926501626872,-0.0153546927708078,-0.0159394046655897,-0.00428655205197905,-0.00513873612382965,-0.010507576570286
"",-0.0151828929374713,-0.0102346082784884,-0.0182210475474736,-0.00888178557260563,-0.0108379260590067,-0.0252822872973854,-0.0221930952240715,-0.00164283123780966,0.00342568367448183,-0.0163756028735032,-0.00834532378339987,-0.00437437292704274,-0.00731794489723217,-0.0111492490906327,-0.00454539225873658,-0.0160741710755726,-0.00687681014614599,-0.00146216805347534,0.982447726186651,0.00244377889964618,-0.0083909825870409,-0.0127404773587149,-0.015093493902596,-0.0122421427122522,-0.00738876959335642,-0.0136972198599068,-0.0116484379568648,-0.00584618846929614,-0.0189205762462922,-0.00724737585981665,-0.00357883127977618,-0.0150599228330099,-0.00520852805704185,0.00185924612124076,-0.00940916571788614,-0.0124298320955514,-0.0165325819591359,-0.00224980005121675,-0.00561982974384686,-0.00456275066171778,-0.0202002662944513,-0.00288052089438656,-0.0172650252229073,0.00312167562887797,-0.0116450961151112,-0.0100173950053758,-0.0116234064679287,-0.00342793306048243,-0.00740794536607267,-0.0139618555519215,-0.0131410243640456,-0.0125426378939341,-0.00466891336550637,-0.00591580414658154,-0.0215737288598115,-0.0126629236596488,0.00083405848133974,-0.00597695105056734,0.00137050409711608,-0.00547786381080771,-0.00219220821009857,-0.00841568266037905,-0.00608004718890593,-0.00759489484741341,-0.0196357952050926,-0.00491939466906661,-0.00343627713733859,-0.0016466804121495,0.00160849221624733,-0.0213685493799946,-0.000538972357693256,-0.00647892382857568,-0.00207262693637591,-0.0104587759517259,-0.00393227606586187,-0.0123555028897662,-0.0112228046189101,-0.0109610310185509,-0.0117126411981502,-0.0133428992960935,-0.00761821698120475,-0.0021266268272546,-0.0184867538837567,-0.0155414280843963,-0.0078544754756473,-0.00920081029808027,-0.0220560161949304,-0.0145673566573851,-0.0151087280710189,-0.00676980259637153,-0.0178282679590982,-0.0158341460723549,-0.0129304490814225,-0.0136835653639826,-0.0234795556327498,-0.0147147921010374,-0.0157217927569263,-0.00640814327176023,-0.0138408462681297,-0.0150660463088998,-0.0124740366055739,-0.0100728019822084,0.00989318437474444
"",-0.00640448122107809,-0.0218303199284475,-0.00303251504924554,-0.00729956674903411,-0.00385074956475937,-0.0143567972668131,-0.00604090070137194,-0.0151643933992773,-0.0183253213030642,-0.0124145096406065,-0.0101437052578344,-0.0162915234461215,-0.00747812919228864,-0.00521103107578075,-0.00636130885015276,-0.0252002522089059,-0.00917029388108681,-0.0113216111823573,0.00244377889964618,1.00841833567644,-0.0200690060954449,-0.00320288249640642,-0.00997441592126951,-0.00651309142780036,-0.0126805266204272,-0.0136828688965947,-0.0174110893619645,-0.00926536372064571,-0.0087180719998219,-0.0102731832763814,-0.00759632197691004,-0.0264854150330847,-0.00691676963243739,-0.0120624290403805,-0.00360402946294115,-0.0106596893916831,-0.0155840729888506,-0.00825920766482765,-0.00692935644700179,-0.00443499775716513,-0.00463672671734098,-0.00445337950080001,-0.0178795343486759,-0.0028555488114304,-0.00788015231853812,-0.00817068046219181,-0.013845144178077,-0.00805938056429389,-0.00192615099829607,-0.00267620030276656,-0.0101042616633662,-0.0076288425755812,0.0067931831857895,-0.0014741504945755,-0.0104641700209199,-0.00856829284198268,-0.022112517648151,-0.00725912257340026,-0.0125998980261018,-0.0151909196413308,-0.0019418335974965,-0.00836505696877544,-0.00406016635457172,-0.0151064381365294,-0.0185029495417144,-0.0107509167050851,-0.0137277194922277,-0.00778011693711294,-0.014705443633493,-0.00962454250773741,-0.000925405841874853,-0.0108953014623891,-0.00703973257421249,-0.00328181287448097,-0.00682133374550654,-0.00713620407542483,-0.0172397550996855,-0.0161173276500599,-0.0113460551429419,-0.0113304098886892,-0.0182709316947072,-0.0118313770412914,-0.0134569390381929,-0.00915259591728872,-0.0225157639082791,-0.0119409560291792,-0.0212530438154059,-0.00676938882821285,-0.00749002369133922,-0.0041796612713026,-0.0030749583588792,-0.00855037447904837,-0.00806416179840234,-0.00675495703056903,-0.0196377048230555,0.00399002990881786,-0.00504481237700758,-0.0174508763451168,-0.0166450162852586,-0.0182011896633098,-0.00260369233757619,-0.0125678194891319,0.00251471159919247
"",-0.00655440146657604,-0.0157873391776163,-0.0111493904139826,-0.0139352141348659,-0.0119959012113873,-0.00618370024532411,-0.00814665718166602,-0.00784772132158531,-0.00240997779877557,-0.00795811015839469,-0.0168670497415806,-0.00217724751963985,-0.0116313313361392,-0.000675779688363716,-0.00860484037187333,-0.00932557459757871,-0.00785070104309401,-0.0172329422744669,-0.0083909825870409,-0.0200690060954449,0.986973831653683,-0.0056309258762867,-0.0166047899979137,-0.0110790948162108,-0.00623795002644719,-0.00545985972532089,-0.0098195647545065,-0.000271047646746276,-0.0058807705874727,-0.00457141888825242,-0.0161710160699293,-0.0112596061195672,-0.00441710462741236,-0.00569499502833441,-0.0111056864406629,-0.0137533136952745,-0.00351963935958195,-0.0130855050225852,-0.0179214875869846,-0.00770409303215392,-0.00588994875774914,-0.00673586953435663,-0.0131115113228482,-0.00384665102114953,-0.00781177740003271,-0.0205773109243622,-0.00715618607771067,-0.00756536558545822,-0.00852585346261069,-0.0184472304897957,-0.00220778849560083,-0.00252988203812141,-0.00942723674798482,-0.0105184119945286,-0.00528484734587707,-0.00908913390944856,-0.0100594814762882,-0.0139855077039432,-0.0119828998340429,-0.00767385181021973,-0.00722843385681848,-0.0124913396796549,-0.00746726574334794,-0.00801396765606767,-0.0163512991437691,-0.00523452552832087,-0.0108939055881581,-0.0123172033917639,-0.00929686826690537,-0.0103970563171665,-0.00245376562678153,-0.00445178284398519,-0.0116243915600623,-0.0112396723518727,-0.0236230365332266,-0.0168136516095433,-0.00420612258383666,-0.00793177642427905,-0.00760716847012106,-0.0124715027644811,-0.0101757815230959,-0.00287510901357661,-0.0127701076385093,0.00237309149629057,-0.0117159414912614,-0.0162155981258949,-0.010215877029218,-0.00696940912350189,-0.0142289995773914,-0.00668834837627234,-0.0110988219937514,-0.0113247143194605,-0.0106977025126912,-0.0215863885384594,-0.00562358132241991,-0.0169387909249317,-0.0104004401174972,-0.0132513102253597,-0.0147838743878332,-0.0155014086765792,-0.00391553309257571,-0.0107861708275873,-0.0020597947734776
"",-0.00936735756518491,-0.0103148996430608,-0.00305150165716433,-0.0146464329676411,-0.0136141956810369,-0.0177360573247768,0.0021491112965757,-0.00826438918052306,-0.011564190290605,-0.00777234980032489,-0.00995925644810722,-0.0240649069251919,-0.01178906765561,0.000607474196501737,-0.0182309431316209,-0.00289213331944425,-0.00909687407237205,-0.00276831297192794,-0.0127404773587149,-0.00320288249640642,-0.0056309258762867,0.9906255821596,-0.00191706770186034,-0.00785190031993115,-0.0194691879398849,-0.0183579028848218,-0.0175416589527179,-0.000915609109358925,-0.0136422871467381,-9.48840196817724e-05,-0.0205945413332618,-0.0208784368172866,-0.00592408674644773,-0.00708006753236155,-0.00791701594005708,-0.0140134450207054,-0.0142322935171251,-0.0100412930686228,-0.0211624725390621,-0.00869469057657951,-0.0193028307842538,-0.0155369400270844,-0.0108058355902263,-0.000856347628105643,-0.0158719348520356,-0.00193499175875447,-0.00971228404859546,-0.000792303640850603,-0.00674831366021306,-0.0116894107648216,-0.014797897549239,-0.0182699415209031,-0.011181968547472,-0.012507671547595,-0.00520637563625454,-0.0108743168616845,-0.0193650427552098,-0.0191535755834974,-0.0043058310747363,-0.0172367829702478,-0.00400495817005283,-0.00593335828043344,-0.00875673195194671,-0.0121419625228881,-0.0179748964084973,-0.0126125445801956,-0.0114149871876067,-0.00117204081376016,-0.00433900989392255,-0.0104759372069174,0.0025562775872456,-0.0147012792056763,-0.0159392760963751,-0.00367798019290178,0.00318275871069093,-0.00679141111320901,-0.00592979135319887,-0.0106303088917568,-0.0142382996452993,-0.00170118597583261,-0.0004879037765056,-0.00440590264498627,-0.0203915357038991,-0.00769711667373333,-0.00328619722439633,-0.00501372921427528,-0.010334741156374,0.00058947088693068,-0.00899099182929411,-0.00556521795190237,-0.0145701803338057,-0.00950935850519181,-0.00932958620201911,-0.00819647125291551,-0.00871594081007734,-0.020093277873494,-0.0129397895944482,-0.00298133023146261,-0.0168547039696924,-0.0104841772818763,-0.00670512194670384,-0.000703016445081992,-0.0168318323916666
